CRM Client Id,Name,Company Type,Street,Street2,City,State,Zip,Country,Phone,Mobile,Fax,Email,Website,Salesperson,Salesperson ID,Lead Generator Name,Lead Generator ID,Lead Source,Source Notes,Chatter -- Created Date,Chatter -- Last Updated Date,Chatter -- Last Updated by ID,Missed Items,Import Status
D3066030-BC76-4D9D-85D8-27B3750E8683,"Lifespace Communities, Inc",Management Company,100 East Grand Avenue,Suite 200,Des Moines,IA,50309,United States,515-288-5805,,515-288-5911,,http://www.lifespacecommunities.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,10/28/2013,1/26/2021,C04CE155-DB23-4A4E-AD97-341DBF95CD84,,
794E5448-ECB0-4F91-A76B-5CA6E9EEF7B1,Lifestyle Apartments,Property Itself,1 Station St,,"Ferntree Gully, VIC",,3156,United States,03-975-31999,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral - Liveport Australia,,3/16/2020,1/25/2022,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
C9254EAE-A004-45A2-9048-7837DEFB7C18,Lighthouse Cove Resort,Property Itself,1406 N Ocean Blvd,,Pompano Beach,FL,33062,United States,(954) 941-3410,,954-943-3465,,http://www.lighthousecove.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,06-04-2014,10-02-2025,38897A15-8DF6-4D6C-9FFF-C492BD35B040,,
84F7B8C4-D38A-4E17-B949-2214E906D86A,Lighthouse Key,Property Itself,"8545 W Irlo Bronson Memorial Hwy, ",,Kissimmee,FL,34747,United States,(321) 329-7000,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,2/28/2017,05-08-2018,7352A30D-B9FD-4F36-8387-97DEDB400316,,
91BC256C-F9FE-4DBA-B23F-9FE8E1B75BFA,Lighthouse Lodge and Suites,Property Itself,1249 Lighthouse Avenue,,Pacific Grove ,CA,93950,United States,831-655-2111,,,mdeighton@lhls.com,www.lhls.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,PPC,,,5/28/2025,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
57081551-DCDF-48D6-AE6E-EF6A33EF0511,Limetree Beach Resort,Property Itself,1050 Ben Franklin Dr,,Sarasota,FL,34236,United States,941-388-2111,,,,http://www.limetree.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Call-in to Sales Line,,6/22/2016,6/27/2016,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
894E5079-E608-4DC2-8059-D594FF576E49,Linchris Hotel Corporation,Management Company,269 Hanover St,Suite #2,Hanover ,MA,02339,United States,781-826-8824,,,,www.linchris.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,12-05-2014,2/14/2017,50701B8D-092F-4BFD-97C5-72C35AF9EC7C,,
E194B472-2C97-4370-BCDA-B22E2345F291,Lincoln Arms Suites Hotel,Property Itself,1800 James Avenue,,Miami Beach,FL,33139,United States,(786) 541-2125,(877) 762-3477,,itsupport@southbeachgroup.com,,Trevor Donovan,2D92E8C4-D814-4A8D-A585-15D9C9C4E301, ,,,,,10/23/2014,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,Missing,
932AD6FF-5A79-45DF-BAA2-59A55C40725A,Lincoln Downs Resort,Property Itself,11683 Princess Highway,,"North Batemans Bay, NSW 2536",,,Australia,0244789200,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Referral - Liveport Australia,Liveport,8/26/2020,08-11-2025,83921781-8409-4BDC-9315-A3CFA4D66B3C,,
D89AE1C8-A93E-492D-82F7-BC498258F309,Lincoln Geronimo,Property Itself,1125 Geronimo Place,,Vista,CA,92083,United States,(858) 689-1685,(858) 292-6608,,dbailey@lpsi.com,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,PPC,,,11-11-2022,BE86AE57-6A2A-4142-89C9-135A36C80086,Missing,
216B15DE-514D-4679-BD84-518FE281A8BB,Lincoln Military Property Management,Management Company,98 San Jacinto Road,,Oceanside,CA,92058,United States,760-430-5000,,,,http://lincolnmilitary.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,8/16/2013,4/24/2019,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
AC6A2B0F-FB23-4D6C-A266-2CAB13A85652,Link Technology Botswana,Reseller,.,,,,,United States,+267 73 882 609,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Google Web Search,Came from an back in May 2020 that Shayne responded to. ,03-08-2023,10-02-2025,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
A1797C08-A9A7-4B5E-A72D-534FFB1AA7EB,LinkVue ,Consultant,"Unit 11, 31 Wentworth Street ",,Greenacre,New South Wales,2190,Australia,+61 2 9642 3800,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Existing Relationship,Came from Liveport,3/17/2025,3/17/2025,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
25FF604D-49C4-4913-ACC2-F66DB4655B52,Lit Internet,HSIA Provider,2535 Williams Blvd,,Kenner,LA,70062,United States,(504) 466-3474,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Google Web Search,Google WiFi,4/14/2022,11/29/2022,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
45A15A8E-D079-44E8-883B-38292C6B9C17,Little Creek Cove Resort,Property Itself,3641 NW Oceanview Dr.,, Newport,OR,97365,United States,541-265-8587,,,,https://www.littlecreekcove.com/,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Shayne Rose,3699428D-3A9C-419F-AA5C-7E0525476F3D,Old Website Form,Mailer,10/17/2020,4/27/2022,BE86AE57-6A2A-4142-89C9-135A36C80086,,
152904AD-2204-4AAC-80F9-2325B5CF5D41,Little Harbor Inn,Property Itself,611 Destiny Dr,,Ruskin,FL,33570,United States,(813) 645-3291,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Referral,,4/20/2017,4/24/2018,7352A30D-B9FD-4F36-8387-97DEDB400316,,
2ECCB679-6402-4F6C-942D-FBAAD73E5DD7,Little Saigon Inn,Property Itself,14052 Brookhurst St,,Garden Grove ,CA,92843,United States,714-636-4890,,,,http://littlesaigoninn.com/,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Blog/Article,,3/18/2015,08-11-2025,83921781-8409-4BDC-9315-A3CFA4D66B3C,,
EF93D0AB-EC86-463F-B2EB-21CA4029065E,Live & Learn Indianapolis (3553 Founders Rd),Property Itself,3553 Founders Rd,,Indianapolis,IN,46268,United States,(917) 575-9000,,,karan.suri@menlocap.com,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,PPC,,,11-11-2022,BE86AE57-6A2A-4142-89C9-135A36C80086,Missing,
35677D32-F6F9-412B-A046-BFB90406FB65,Live Casino and Hotel Louisiana,Property Itself,711 Live Casino Blvd ,,Bossier City,LA,71111,United States,(555) 555-5555,,,,https://livecasinola.com/,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Referral,Self Generated. New casino 2025.,3/25/2024,3/25/2024,BE86AE57-6A2A-4142-89C9-135A36C80086,,
85FF72CF-CC60-45D5-B6F0-9627A885D8A4,Lively Beach,Property Itself,1,,,,,United States,123,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Call-in to Sales Line,,06-01-2018,06-01-2018,DF22CE8D-1256-4A1D-B8EA-810C881AA2C7,,
9BAB3A96-AE7D-41A6-B7F8-048084361A05,Liveport,Reseller,"3/7 Bell Street, Torquay",,Victoria,,3228,Australia,+61 1800 830 302,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Research Report Download,City Edge close EC28284 - 2 years of support covered. Through 2022,5/31/2016,12/18/2024,BE86AE57-6A2A-4142-89C9-135A36C80086,,
BAB1C160-F4D1-4984-9AED-833EFC53D1DC,Livinn,Property Itself,Lord Cochrane 166,,Satiago,,,Chile,56972140011,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral,,02-01-2018,02-01-2018,7352A30D-B9FD-4F36-8387-97DEDB400316,,
C3670A24-6384-452F-BA82-53A8E9811552,LNK Lodging LLC,Management Company,1101 West Commerce Way,,Lincoln,NE,68521,United States,(402) 464-0588,,,,, ,, ,,,,8/16/2013,8/22/2017,7352A30D-B9FD-4F36-8387-97DEDB400316,,
89C18CF2-E934-4A67-B626-EC637546CFAC,Local University City,Property Itself,6650 Delmar Blvd,,University City,MO,63130,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral - MDU Consultant,InfiniSys,11/19/2024,11/19/2024,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
FBF28D72-BFEB-447E-926F-2B8B7EAF5829,Lockheed Martin Lodging Facility,Property Itself,6777 Rockledge Dr,,Bethesda ,MD,20817,United States,301.204.5317,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Tai Chesimard,E8174B36-352F-4F1D-A9D8-09CA69A906FC,Telemarketing/BDR,Roly Jan,01-05-2021,01-05-2021,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
F842C4A9-8B0B-439F-8362-CA11C7B5C36F,Lodge Kohler,Property Itself,1960 S. Ridge Road,,Green Bay,WI,53404,United States,666-666-6666,,,,www.kohler.com,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Referral,,02-01-2016,02-01-2016,3C98F675-206E-40A2-95FD-8BB55C33228B,,
50271F45-A321-4E20-A2DF-9937A119B333,Lodge of the Four Seasons,Property Itself,315 Four Seasons Drive,,Lake Ozark,MO,65049,United States,888.265.5500,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,Mark Gage ,03-01-2018,03-01-2018,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
188DF868-747D-47E6-8A8F-43719DC071C3,Lodgeport LLC,Reseller,4320 Deerwood Lake Pkwy,Suite 101-425,Jacksonville,FL,32216,United States,904-217-6370,877-848-0280,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,,,10/16/2015,02-08-2023,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,,
C0EC5BFD-6C1B-4AE1-9EF2-BF1C09B839EB,Lodgeworks,Management Company,8100 E. 22nd Street,Building 500,Wichita,KS,67226,United States,316-681-5100,,,,www.lodgeworks.com,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Referral,,5/13/2016,09-05-2017,7352A30D-B9FD-4F36-8387-97DEDB400316,,
EF9D5503-B51E-4BDA-B99D-34CA0758825A,Loews Arlington Hotel & Convention Center ,Property Itself,888 Nolan Ryan Expy,,Arlington ,TX,76011,United States,1 (682) 318-2810,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral - Customer Portfolio Expansion,Jeff T & Scott ,04-11-2022,10/20/2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
DD37202E-813A-4E15-A985-4037ED409C99,Loews Atlanta Hotel,Property Itself,"1065 Peachtree St NE, ",,Atlanta,GA,30309,United States,(404) 745-5000,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,2/17/2017,11/20/2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
05F5D907-F55D-4F61-A82E-D4FFC9FA0D26,UCF Hotel Venture IV,Property Itself,"6725 Adventure Way, ",,Orlando,FL,32819,United States,(407) 503-6000,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,02-06-2018,10/20/2025,092D190C-B8FC-4EA9-98E4-56E24F3892BF,,
A2399886-CE45-46F9-9F06-8CC84328D95F,Loews Bisha Hotel,Property Itself,56 Blue Jays Way,,Ontario,,Canada,Canada,615-340-3682 ,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,9/20/2016,03-07-2018,7352A30D-B9FD-4F36-8387-97DEDB400316,,
ECFAB607-A778-4A95-B1A4-8FC42194D6A2,Loews Boston Hotel,Property Itself,"154 Berkeley St, Boston",,Boston,MA,02116,United States,(617) 266-7200,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,2/20/2017,03-07-2018,7352A30D-B9FD-4F36-8387-97DEDB400316,,
16F21C21-27B9-44A3-88D3-92F25CFE7C03,UCF Hotel Venture II,Property Itself,6550 Adventure Way,,Orlando,FL,32819,United States,(407) 503-4000,,,,https://www.universalorlando.com/Hotels/Cabana-Bay-Beach-Resort.aspx,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,2/20/2017,8/20/2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
F9FDE994-E07F-4A22-8C93-206174BEA578,Loews Chicago Downtown,Property Itself,455 N Park Dr,,Chicago,IL,60611,United States,(312) 840-6600,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,,10/27/2017,11/13/2025,4EDB7180-A482-4616-8EEA-69A87D5326D0,,
9C515E6E-3FCD-4182-827F-F780470D52ED,Loews Chicago O'Hare Hotel,Property Itself,5300 N. River Road,,Rosemont,IL,60019,United States,(847) 544-5300,,(847) 447-4281,mwang@icohare.com,http://www.loewshotels.com/chicago-ohare-hotel,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,,,,11/19/2025,18FC1896-347F-4E10-90E5-EEEE4C7A0721,,
79E808ED-D1F2-4436-843F-7799295F3119,Loews Chicago Ohare,Property Itself,5300 N River Rd,,Rosemont,IL,60081,United States,(847) 544-5300,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,10/27/2017,03-07-2018,7352A30D-B9FD-4F36-8387-97DEDB400316,,
59F4D6A5-584F-4ABF-BF13-E2ED1396A18D,Loews Coral Gables Hotel,Property Itself,2950 Coconut Grove Drive,,Coral Gables,FL,33134,United States,1 (786) 772-7600,(800) 235-6397,,,https://www.loewshotels.com/coral-gables,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral from Existing Client,Jeff Trapani,10-05-2021,6/25/2025,E0BC07BD-4588-4661-849D-6FA294A6EC88,,
542ECE63-4BCA-4943-9805-9E5452640F5A,Loews Coronado Bay Resort ,Property Itself,4000 Coronado Bay Rd,,Coronado ,CA,92118,United States,619.424.4000,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,07-11-2018,11-11-2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
FA5F6BA2-6895-4991-AAA7-5D3208009583,UCF Hotel Venture I,Property Itself,5800 Universal Blvd,,Orlando,FL,32819,United States,(407) 503-2000,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,1/20/2017,10/24/2025,B12081BD-089F-4177-8F9D-ADAAA1699F05,Missing,
44AE4198-CD45-4FC6-A89D-B4D14911E5D4,Loews Hollywood Hotel,Property Itself,1755 N Highland Ave,,Hollywood,CA,90028,United States,(323) 856-1200,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,05-11-2017,10/29/2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
FE51D46C-F391-4683-B745-087C62D2BE49,Loews Hotels and Resorts***,Management Company,455 Duke Drive,Suite 103,Franklin,TN,37067,United States,(615) 340-3682,,,,https://loews.com/subsidiaries/loews-hotels,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,2/15/2016,9/29/2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
98F53D25-EAF6-4188-8B86-913663320133,Loews Hotels Corp NYC,Property Itself,9 West 57th Street,Level 20,New York,NY,10019,United States,(212) 521-2000,,,,https://loews.com/contact,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral from Existing Client,Jeff Trapani,4/21/2021,04-04-2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
426989F1-502D-4E1C-A167-3E55BE233071,Loews Kansas City ,Property Itself,1515 Wyandotte Street,,Kansas City ,MO,64108,United States,(816) 897-7070,,,,https://www.loewshotels.com/loews-kansas-city-hotel,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,Jeff Trapani ,5/22/2019,11/19/2025,18FC1896-347F-4E10-90E5-EEEE4C7A0721,,
73C9EF86-F0C6-4AB3-B108-6F50CCC36BAF,"Loews Miami Beach Hotel Operating Company, Inc",Property Itself,"1601 Collins Ave,",,Miami Beach,FL,33139,United States,(305) 604-1601,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,2/16/2017,4/23/2025,F3139F81-B19D-4E7B-9074-2BAF83182E86,,
5B28B48B-0A89-4C98-BAA7-B53CB1701FEB,Loews New Orleans Hotel,Property Itself,300 Poydras St,,New Orleans,LA,70130,United States,(504) 595-3300,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,11/22/2016,09-10-2025,8FF1356F-7276-4B21-BF4C-3D91DC4F3B53,,
D36F3B35-C6F5-4AE0-8BE4-7D1615025C24,Loews Orlando Laundry Facility ,Property Itself,3101 Shelby Industrial Drive ,,Apopka ,FL,32703,United States,(407) 503-9143,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral from Existing Client,David Castro ,01-12-2023,8/20/2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
9DCF4F5E-EC9E-42AE-9D0E-C5ED7052AF6C,Loews Philadelphia Hotel,Property Itself,1200 Market St,,Philadelphia,PA,19107,United States,(215) 627-1200,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,08-07-2017,8/18/2025,9EE85284-8C9C-48E2-905F-F2F50EF2672A,,
130E6CE4-90B6-4102-B378-88A48575C0EE,UCF Hotel Venture I,Property Itself,5601 Universal Boulavard,,Orlando,FL,32819,United States,(407) 503-1000,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,,06-06-2017,10/24/2025,092D190C-B8FC-4EA9-98E4-56E24F3892BF,Missing,
24ECF9CC-8794-4515-9288-D66404A5A3CA,Loews Regency NYC,Property Itself,540 Park Avenue,,NY,NY,10065,United States,(212) 759-4100,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,Jeff Trapani,08-11-2016,8/14/2025,38897A15-8DF6-4D6C-9FFF-C492BD35B040,,
58B5D2F6-7D0E-4B0D-BDAC-B0B1C7F78D4D,UCF Hotel Venture I,Property Itself,6300 Hollywood Way,,Orlando,FL,32819,United States,(407) 503-3000,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,06-06-2017,8/20/2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
78139225-0431-4040-A57C-92FADB1ABC34,UCF Hotel Venture III,Property Itself,6800 Lakewood PLaza,,Orlando,FL,32819,United States,(407) 503-5000,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,Clayton from Loews,07-02-2018,9/19/2025,9EE85284-8C9C-48E2-905F-F2F50EF2672A,,
6B663F95-524B-486A-8B0F-3AE644F5BF19,Loews St Louis Live,Property Itself,799 Clark Street,,St Louis ,MO,63102,United States,(314) 597-9700,,,,https://www.loewshotels.com/live-by-loews-st-louis-missouri,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,5/29/2019,11/20/2025,18FC1896-347F-4E10-90E5-EEEE4C7A0721,,
0400EAD4-A7CF-4E7B-B37D-7EA57F17B714,UCF Hotel Venture V,Property Itself,7000 Universal Blvd ,,Orlando ,FL,32819,United States,(407) 503-7000,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,02-05-2019,9/19/2025,9EE85284-8C9C-48E2-905F-F2F50EF2672A,Missing,
1F405D59-5B62-47AA-9989-C31222966703,Loews Texas Live ,Property Itself,"1600 E Randol Mill Road,",,Arlington ,TX,76011,United States,(682) 277-4900,,,,https://www.loewshotels.com/live-by-loews-arlington-texas,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,Jeff Trapani ,12-11-2018,11/20/2025,18FC1896-347F-4E10-90E5-EEEE4C7A0721,,
F7FB3633-559F-424D-B0BC-C3CB5F9988E9,Loews Universal Hotels,Property Itself,6800 Lakewood PLaza,,Orlando,FL,32819,United States,(800) 235-6397,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,,9/22/2021,8/20/2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
80580691-D1D2-41BC-AF0F-76F930742B21,UCF Hotel Venture V,Property Itself,7125 Universal Blvd,,Orlando ,FL,32819,United States,(407) 503-8000,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,,7/22/2019,8/20/2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
346F524B-55E0-430A-B539-68CD7CCEDEB2,Loews Vanderbilt Hotel,Property Itself,2100 West End Ave,,Nashville ,TN,37203,United States,615.320.1700,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,Jeff T ,02-11-2019,11-06-2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
56BC16E6-B802-49BD-8BD3-EA06996D7817,Loews Ventana Canyon Resort,Property Itself,7000 N. Resort Drive ,,Tucson,AZ,85750,United States,520-299-2020,,,,https://www.loewshotels.com/ventana-canyon/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,5/31/2016,11-10-2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
862ED54C-F40C-4FA9-8A03-DA0B5E1716C3,Lofts at Katy Ranch,Property Itself,24922 Katy Ranch Rd,,Katy,TX,77494,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral,Realpage,4/19/2024,4/19/2024,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
FA663ED8-4804-4292-8137-E7E435473F1E,Lompoc Valley Inn & Suites,Property Itself,1621 North H St,,Lompoc,CA,93436,United States,(805) 735-8555,(805) 588-4709,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Contact Us Webpage,,9/27/2017,07-05-2024,BE86AE57-6A2A-4142-89C9-135A36C80086,,
23FFA9B8-A193-4BCD-8506-655B69F7D133,Lone Butte Casino ,Property Itself,"1077 S Kyrene Rd,",,Chandler ,AZ,85226,United States, (800) 946-4452,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Call-in to Sales Line,,05-03-2019,05-03-2019,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
BF089D58-8033-4788-BD80-91E16EB0B612,Lone Mountain Ranch,Property Itself,750 Lone Mountain Ranch Rd,,Big Sky,MT,59716,United States,310-955-1316,310-903-0994,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,07-11-2017,07-11-2017,B98D2021-CFEC-433A-B4E5-7297486E9D44,,
CCE99E9E-B7E8-48CF-AF55-F8A112B1B15F,Lone Oak Lodge Monterey,Property Itself,2221 N. Fremont St ,,Monterey,CA,93940,United States,831-372-4924,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Free Wi-Fi Assessment Webpage,,07-01-2016,10-10-2016,B98D2021-CFEC-433A-B4E5-7297486E9D44,,
A7D6C766-3E10-44D4-96A1-7028969FB52E,Long Beach Resort,Property Itself,Do not Mail,,Panama City ,FL,,United States,850-233-4544,,,,http://resortcollection.com/about-long-beach-resort/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,02-02-2016,04-07-2021,BE86AE57-6A2A-4142-89C9-135A36C80086,,
974E2569-BB22-4C34-917F-F6826E024523,Long House Hotel,Property Itself,751 3rd Avenue,,Bethel,AK,99559,United States,(907) 543-4612,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Contact Us Webpage,,6/15/2018,10-09-2024,AA0CB07B-3C1A-48A5-BC84-806D4C629804,,
C601E09D-0F66-467A-91F1-FC9E08908D2B,Long Island Beach Club ,,,,,,,,,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,,,9/20/2022,11-11-2022,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
72A90FE4-2FD4-4F78-A632-BDB3046A7FEC,Lord and Moris Hotel ,Property Itself,305 W. 39th St,,New York ,NY,10018,United States,212.268.3040,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Old Website Form,,04-10-2018,4/16/2018,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
2FE77FDD-18D6-4B5C-86C2-A5EFA2E781DF,Lorne Bay View Motel,Property Itself,3 Bay St,,Lorne ,Victoria,3232,Australia,+61 0422 646 625,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Liveport Australia,Came from Danny,12/14/2023,12/14/2023,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
EC074C26-FD29-4AA9-856E-9DA2CE626A2E,Lotus Hospitality,Management Company,2253 Berlin Turnpike,,,CT,,United States,860-829-1924,,,,lotushospitality.net,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Google Web Search,,4/25/2018,4/25/2018,DF22CE8D-1256-4A1D-B8EA-810C881AA2C7,,
